153626793.07778984, 0.017576308025873563, 1.0
153626792.9635587, 0.017576339131538502, 2.0
153626792.73714322, 0.01757630342982886, 3.0
153626792.36953306, 0.017576259774348856, 4.0
153626791.8774609, 0.01757622367933083, 5.0
153626791.244783, 0.017576177915749315, 6.0
153626790.47257558, 0.017576073091262825, 7.0
153626789.44407243, 0.01757602536325104, 8.0
153626788.2064963, 0.0175760398799155, 9.0
