9236249.523028947, -0.17514324131140863, 1.0
9236249.467798837, -0.17514288896974123, 2.0
9236249.334015567, -0.17514267664879812, 3.0
9236249.106929027, -0.17514240433955694, 4.0
9236248.754631924, -0.1751416719712055, 5.0
9236248.254635135, -0.17514095879723124, 6.0
9236247.553360568, -0.1751401742402947, 7.0
9236246.753687372, -0.17513966079119203, 8.0
9236245.68868675, -0.17513722629377113, 9.0
