bior1.1, 27.606505885492496, 47.29447042580572
bior1.3, 27.627561799805385, 47.20224929301282
bior1.5, 27.528989250052046, 48.30861874766035
bior2.2, 40.26826281604591, 2.5666157870652286
bior2.4, 40.58138087736904, 2.388732888115796
bior2.6, 40.60627589011787, 2.375264411598539
bior2.8, 40.60188683789576, 2.3777327273003066
bior3.1, 42.210901632710225, 1.6412822460601635
bior3.3, 43.56715781246423, 1.2011400339344664
bior3.5, 44.00184655331989, 1.086771429675586
bior3.7, 44.218535955412825, 1.0338926017171202
bior3.9, 44.319170279995, 1.0102117158707666
bior4.4, 41.5243434957302, 1.9225258238496619
bior5.5, 39.92645527091379, 2.7775197468993698
bior6.8, 42.18624642868705, 1.6508046420376057
cgau1, 42.18624642868705, 1.6508046420376057
cgau2, 42.18624642868705, 1.6508046420376057
cgau3, 42.18624642868705, 1.6508046420376057
cgau4, 42.18624642868705, 1.6508046420376057
cgau5, 42.18624642868705, 1.6508046420376057
cgau6, 42.18624642868705, 1.6508046420376057
cgau7, 42.18624642868705, 1.6508046420376057
cgau8, 42.18624642868705, 1.6508046420376057
cmor, 42.18624642868705, 1.6508046420376057
coif1, 36.674642095297244, 5.872127305160045
coif2, 42.28216115173525, 1.6147751172651523
coif3, 41.620511020325964, 1.8804945682234382
coif4, 42.27725794572605, 1.6165962092509478
coif5, 41.91003768745973, 1.7592255638362622
coif6, 42.13516990662555, 1.6703617307911056
coif7, 41.93199543591184, 1.750353112246742
coif8, 42.08717543915015, 1.6889184239242578
coif9, 41.934722911345034, 1.749254548010902
coif10, 41.94115496862697, 1.7466662871600165
coif11, 41.911936946022685, 1.7584520798754473
coif12, 41.89047019969608, 1.7671682473239845
coif13, 41.878044074285576, 1.7722315482736193
coif14, 41.73907636821169, 1.8298536433493986
coif15, 42.03044647871476, 1.7111231070086041
coif16, 41.75863304014976, 1.8216338989433838
coif17, 41.95551965270276, 1.7408985434277349
db1, 27.606505885492496, 47.29447042580572
db2, 36.30147146862204, 6.398882672960823
db3, 41.192557895078615, 2.0752205857242627
db4, 41.29182502370668, 2.0283285314783233
db5, 41.21613204674152, 2.064007334592863
db6, 42.281505063914516, 1.615015001010644
db7, 41.6051714593053, 1.8871460664507294
db8, 41.2492002287027, 2.0483325248676425
db9, 42.74929714031351, 1.450107781550001
db10, 41.33139103323589, 2.009929146648266
db11, 41.4813959144378, 1.9417021652924773
db12, 42.56081596735974, 1.5144235787891853
db13, 41.08134889558036, 2.1290749060946346
db14, 41.65021865279513, 1.867675792262368
db15, 41.47065216770213, 1.9465182733417592
db16, 40.89804738345243, 2.2208449541569375
db17, 42.075430567855435, 1.6934869158964758
db18, 41.04470137132714, 2.1470837730105097
db19, 41.026613360941894, 2.156069627368178
db20, 42.0108353476349, 1.718872542282438
db21, 40.613900796893006, 2.37095934194461
db22, 41.304154472314934, 2.022578476703525
db23, 41.49036027109037, 1.9377037114145506
db24, 40.583542570609865, 2.387617468250296
db25, 41.503286362401006, 1.9319304081825406
db26, 40.91714053287154, 2.2110776285051115
db27, 40.74625819523781, 2.2998029802569113
db28, 41.53210126799195, 1.9191640404374781
db29, 40.513699587988825, 2.426300035093287
db30, 40.958063556928565, 2.190339309845833
db31, 41.234757874882874, 2.05515502873529
db32, 40.479188543924025, 2.445652519938706
db33, 41.169019763442904, 2.086501429798331
db34, 40.80104714827051, 2.270975223909569
db35, 40.55430324519273, 2.403724691837891
db36, 41.33568484820489, 2.007948556934419
db37, 40.50005626986155, 2.4339322286345855
db38, 40.63629590646183, 2.3587727752129393
dmey, 38.28322402179147, 4.105246830302575
fbsp, 38.28322402179147, 4.105246830302575
gaus1, 38.28322402179147, 4.105246830302575
gaus2, 38.28322402179147, 4.105246830302575
gaus3, 38.28322402179147, 4.105246830302575
gaus4, 38.28322402179147, 4.105246830302575
gaus5, 38.28322402179147, 4.105246830302575
gaus6, 38.28322402179147, 4.105246830302575
gaus7, 38.28322402179147, 4.105246830302575
gaus8, 38.28322402179147, 4.105246830302575
haar, 27.606505885492496, 47.29447042580572
mexh, 27.606505885492496, 47.29447042580572
morl, 27.606505885492496, 47.29447042580572
rbio1.1, 27.606505885492496, 47.29447042580572
rbio1.3, 40.711884153198554, 2.317797032916473
rbio1.5, 41.68828966920508, 1.8513630310299425
rbio2.2, 30.475734479053962, 24.486065206687073
rbio2.4, 37.073528157605665, 5.357792058073125
rbio2.6, 38.87032549475619, 3.542387040357468
rbio2.8, 39.356493622628825, 3.167231798050837
rbio3.1, 7.813067451649936, 5368.289676302393
rbio3.3, 30.605178256948108, 23.775400396744708
rbio3.5, 34.55529526172238, 9.570321381951205
rbio3.7, 36.548859285489144, 6.046395088373796
rbio3.9, 37.358015974423054, 5.018518809617587
rbio4.4, 39.462355163344796, 3.0910737761072222
rbio5.5, 41.32151603722913, 2.014605896993316
rbio6.8, 41.18576586194714, 2.0785181401590958
shan, 41.18576586194714, 2.0785181401590958
sym2, 36.30147146862781, 6.398882672939879
sym3, 41.192557895013316, 2.0752205858011927
sym4, 42.044432031067615, 1.7056215119790783
sym5, 42.02764179909609, 1.7122282133797824
sym6, 42.392799919292266, 1.5741569688921848
sym7, 42.33419026851324, 1.595547457844635
sym8, 42.285820160288495, 1.6134123842043246
sym9, 42.06784809965882, 1.6964494615110954
sym10, 42.22033812717094, 1.6379219300914052
sym11, 42.34359490270524, 1.5920922025082895
sym12, 41.980810859000286, 1.7307898735063736
sym13, 42.04807704249496, 1.7041913475976633
sym14, 41.98749067509806, 1.7281298988462168
sym15, 42.226420122602946, 1.6356298784674783
